,global_id,PERIOD,WORK_NAME,NUM_ENTRANCE,ElevatorNumber,PLAN_DATE_START,PLAN_DATE_END,FACT_DATE_START,FACT_DATE_END,AdmArea,District,Address,UNOM
1324,345817,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,21.03.2022,20.07.2022,24.02.2022,25.07.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1325,345818,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,21.03.2022,20.07.2022,24.02.2022,18.07.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1326,345820,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,13.04.2022,30.08.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1327,345821,2022,ремонт фасадов,,,01.04.2022,31.08.2022,18.05.2022,21.11.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1328,345819,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,11.04.2022,26.08.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1329,353409,2022,ремонт внутридомовых инженерных систем газоснабжения,,,21.05.2022,30.09.2022,14.09.2022,29.11.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1330,430641,2022,"ремонт подъездов, направленный на восстановление их надлежащего состояния и проводимый при выполнении иных работ по капитальному ремонту общего имущества в многоквартирном доме",,,21.05.2022,31.10.2022,10.06.2022,16.12.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1331,430636,2022,ремонт внутридомовых инженерных систем электроснабжения,,,21.03.2022,20.07.2022,28.03.2022,28.10.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1332,430637,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,21.03.2022,20.07.2022,21.03.2022,18.07.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1333,430638,2022,ремонт внутридомовых инженерных систем теплоснабжения (стояки),,,21.04.2022,20.08.2022,16.05.2022,26.10.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1334,430639,2022,ремонт мусоропровода,,,21.03.2022,20.07.2022,26.04.2022,26.08.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1335,430640,2022,ремонт крыши,,,11.05.2022,31.08.2022,06.06.2022,07.11.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Чусовская улица, дом 7",29213
1336,345824,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,11.03.2022,10.07.2022,03.02.2022,12.07.2022,Восточный административный округ,район Ивановское,"город Москва, шоссе Энтузиастов, дом 100, корпус 7",30180
1337,345826,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,11.03.2022,10.07.2022,03.02.2022,12.07.2022,Восточный административный округ,район Ивановское,"город Москва, шоссе Энтузиастов, дом 100, корпус 7",30180
1338,430643,2022,ремонт мусоропровода,,,11.03.2022,10.07.2022,03.03.2022,20.07.2022,Восточный административный округ,район Ивановское,"город Москва, шоссе Энтузиастов, дом 100, корпус 7",30180
1339,430642,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,11.03.2022,10.07.2022,21.02.2022,12.07.2022,Восточный административный округ,район Ивановское,"город Москва, шоссе Энтузиастов, дом 100, корпус 7",30180
1340,345845,2022,ремонт внутридомовых инженерных систем электроснабжения,,,11.03.2022,10.07.2022,16.02.2022,28.06.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 1",28393
1341,345846,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,11.03.2022,10.07.2022,07.02.2022,22.04.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 1",28393
1342,345849,2022,ремонт крыши,,,11.05.2022,31.08.2022,24.05.2022,03.08.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 1",28393
1343,345850,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,14.03.2022,22.04.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 1",28393
1344,345851,2022,ремонт фасадов,,,01.04.2022,31.08.2022,25.04.2022,09.09.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 1",28393
1345,345848,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,25.04.2022,12.07.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 1",28393
1346,430644,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,11.03.2022,10.07.2022,25.02.2022,25.04.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 4, корпус 1",28393
1347,345902,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (стояки),,,21.04.2022,20.08.2022,24.05.2022,01.10.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1348,345903,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.03.2022,30.06.2022,22.02.2022,20.04.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1349,345904,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (стояки),,,21.04.2022,20.08.2022,24.05.2022,01.10.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1350,345906,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,24.05.2022,12.08.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1351,345907,2022,ремонт крыши,,,11.05.2022,31.08.2022,04.05.2022,31.08.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1352,345908,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,27.05.2022,22.07.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1353,345909,2022,ремонт фасадов,,,01.04.2022,31.08.2022,04.05.2022,13.10.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1354,345905,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,01.03.2022,30.06.2022,22.02.2022,20.04.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1355,430652,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,01.03.2022,30.06.2022,22.02.2022,20.04.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 10, корпус 2",28398
1356,346049,2022,ремонт внутридомовых инженерных систем электроснабжения,,,11.03.2022,10.07.2022,14.02.2022,15.07.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 30А, корпус 1",27104
1357,346051,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,11.05.2022,28.11.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 30А, корпус 1",27104
1358,346050,2022,ремонт фасадов,,,01.04.2022,31.08.2022,26.04.2022,29.11.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 30А, корпус 1",27104
1359,430685,2022,ремонт крыши,,,11.05.2022,31.08.2022,04.05.2022,16.09.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 30А, корпус 1",27104
1360,430682,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,11.03.2022,10.07.2022,03.02.2022,23.05.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 30А, корпус 1",27104
1361,430683,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,19.04.2022,02.08.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 30А, корпус 1",27104
1362,430684,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,11.03.2022,10.07.2022,03.02.2022,23.05.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 30А, корпус 1",27104
1363,430681,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,11.03.2022,10.07.2022,24.01.2022,23.05.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Федеративный проспект, дом 30А, корпус 1",27104
1364,346057,2022,ремонт внутридомовых инженерных систем теплоснабжения (стояки),,,21.04.2022,20.08.2022,20.05.2022,19.09.2022,Восточный административный округ,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Бориса Жигулёнкова, дом 4",7756
1365,346058,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,23.05.2022,17.08.2022,Восточный административный округ,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Бориса Жигулёнкова, дом 4",7756
1366,346060,2022,ремонт крыши,,,11.05.2022,31.08.2022,20.05.2022,07.11.2022,Восточный административный округ,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Бориса Жигулёнкова, дом 4",7756
1367,346061,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,04.04.2022,16.09.2022,Восточный административный округ,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Бориса Жигулёнкова, дом 4",7756
1368,346059,2022,ремонт фасадов,,,01.04.2022,31.08.2022,22.04.2022,04.10.2022,Восточный административный округ,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Бориса Жигулёнкова, дом 4",7756
1369,368047,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,21.03.2022,20.07.2022,04.03.2022,25.05.2022,Восточный административный округ,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, улица Бориса Жигулёнкова, дом 4",7756
1370,346093,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,21.02.2022,20.06.2022,15.02.2022,12.07.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, шоссе Энтузиастов, дом 100, корпус 6",30179
1371,346095,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,21.02.2022,20.06.2022,15.02.2022,12.07.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, шоссе Энтузиастов, дом 100, корпус 6",30179
1372,430708,2022,ремонт мусоропровода,,,21.02.2022,20.06.2022,03.03.2022,20.07.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, шоссе Энтузиастов, дом 100, корпус 6",30179
1373,430707,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,21.02.2022,20.06.2022,25.02.2022,12.07.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, шоссе Энтузиастов, дом 100, корпус 6",30179
1374,364902,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,13.05.2022,12.07.2022,Восточный административный округ,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Заводской проезд, дом 13",7925
1375,364906,2022,ремонт внутридомовых инженерных систем газоснабжения,,,21.05.2022,30.09.2022,01.08.2022,27.12.2022,Восточный административный округ,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Заводской проезд, дом 13",7925
1376,364904,2022,ремонт мусоропровода,,,01.02.2022,31.05.2022,28.02.2022,29.06.2022,Восточный административный округ,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Заводской проезд, дом 13",7925
1377,364905,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,28.03.2022,12.07.2022,Восточный административный округ,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Заводской проезд, дом 13",7925
1378,364903,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.02.2022,31.05.2022,03.02.2022,11.04.2022,Восточный административный округ,район Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Заводской проезд, дом 13",7925
1379,364948,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (стояки),,,21.04.2022,20.08.2022,25.04.2022,15.08.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1380,364949,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.02.2022,31.05.2022,04.02.2022,04.05.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1381,364950,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (стояки),,,21.04.2022,20.08.2022,25.04.2022,15.08.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1382,364951,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,01.02.2022,31.05.2022,07.02.2022,04.05.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1383,364957,2022,"замена оконных блоков, расположенных в помещениях общего пользования",,,01.04.2022,30.06.2022,26.04.2022,15.07.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1384,364953,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,01.02.2022,31.05.2022,08.02.2022,05.05.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1385,364954,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,04.03.2022,14.07.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1386,364955,2022,ремонт крыши,,,11.05.2022,31.08.2022,16.05.2022,20.07.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1387,364956,2022,ремонт мусоропровода,,,01.02.2022,31.05.2022,04.03.2022,05.05.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1388,364952,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,28.03.2022,15.07.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Челябинская улица, дом 22, корпус 1",28413
1389,365042,2022,ремонт крыши,,,11.05.2022,31.08.2022,13.05.2022,01.10.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, Бойцовая улица, дом 13, корпус 1",2346
1390,365126,2022,"замена оконных блоков, расположенных в помещениях общего пользования",,,01.04.2022,30.06.2022,04.05.2022,18.07.2022,Восточный административный округ,район Преображенское,"город Москва, Халтуринская улица, дом 7А, корпус 2",27753
1391,365125,2022,"ремонт подъездов, направленный на восстановление их надлежащего состояния и проводимый при выполнении иных работ по капитальному ремонту общего имущества в многоквартирном доме",,,21.05.2022,31.10.2022,20.05.2022,03.10.2022,Восточный административный округ,район Преображенское,"город Москва, Халтуринская улица, дом 7А, корпус 2",27753
1392,365124,2022,ремонт внутридомовых инженерных систем электроснабжения,,,01.02.2022,31.05.2022,07.02.2022,05.07.2022,Восточный административный округ,район Преображенское,"город Москва, Халтуринская улица, дом 7А, корпус 2",27753
1393,365273,2022,ремонт фасадов,,,01.04.2022,31.08.2022,18.06.2022,30.11.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Камчатская улица, дом 3",9176
1394,365268,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.02.2022,10.05.2022,01.02.2022,04.08.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Камчатская улица, дом 3",9176
1395,365269,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,01.02.2022,10.05.2022,01.02.2022,04.08.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Камчатская улица, дом 3",9176
1396,365271,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,01.02.2022,10.05.2022,04.02.2022,11.08.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Камчатская улица, дом 3",9176
1397,365272,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,04.02.2022,29.06.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Камчатская улица, дом 3",9176
1398,365270,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,12.04.2022,17.08.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Камчатская улица, дом 3",9176
1399,365335,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,04.04.2022,16.08.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Халтуринская улица, дом 14, корпус 5",27771
1400,365332,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,24.01.2022,18.04.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Халтуринская улица, дом 14, корпус 5",27771
1401,365336,2022,"замена оконных блоков, расположенных в помещениях общего пользования",,,01.04.2022,30.06.2022,17.05.2022,28.06.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Халтуринская улица, дом 14, корпус 5",27771
1402,365334,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,01.02.2022,10.05.2022,31.01.2022,04.04.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Халтуринская улица, дом 14, корпус 5",27771
1403,365333,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.02.2022,10.05.2022,01.02.2022,22.04.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Халтуринская улица, дом 14, корпус 5",27771
1404,365528,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (стояки),,,21.04.2022,20.08.2022,18.05.2022,06.12.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Олений Вал, дом 24, корпус 3",17490
1405,365529,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.02.2022,10.05.2022,14.02.2022,14.04.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Олений Вал, дом 24, корпус 3",17490
1406,365534,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,21.03.2022,28.07.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Олений Вал, дом 24, корпус 3",17490
1407,365531,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,01.02.2022,10.05.2022,18.02.2022,14.04.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Олений Вал, дом 24, корпус 3",17490
1408,365532,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,06.05.2022,04.08.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Олений Вал, дом 24, корпус 3",17490
1409,365533,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,01.02.2022,10.05.2022,18.02.2022,25.05.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Олений Вал, дом 24, корпус 3",17490
1410,365530,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (стояки),,,21.04.2022,20.08.2022,18.05.2022,06.12.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Олений Вал, дом 24, корпус 3",17490
